year,week,state,district,locality,total_locality_cases,outbreak_duration_days,total_state_cases,total_state_deaths,iso_year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
2010,33,WPKL/PUTRAJAYA,Setapak,Genting Court Kondo,10.0,36,64,0,2010,337.2,1.7571428571428571,,7
2010,33,KELANTAN,Pasir Mas,Kg Teresek,9.0,46,200,3,2010,-5.599999999999998,1.1357142857142857,,7
2010,33,KELANTAN,Kota Bharu,Lorong Merican,22.0,42,200,3,2010,-5.599999999999998,1.1357142857142857,,7
2010,34,SELANGOR,Gombak,Kg Changkat,50.0,130,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,Hulu Langat,Taman Sri Jelok,27.0,82,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,Gombak,Taman Selayang Jaya,17.0,68,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,MPKJ,Taman Kajang Mewah,8.0,46,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,Hulu Langat,Taman Jasmin,10.0,39,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,MPS,Bandartasik Puteri Fasa 7,8.0,34,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,MBSA,Seksyen 17 (Flat 17/1),7.0,33,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,MBPJ,Flat Impian Baiduri Seksyen 51A,6.0,33,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,SELANGOR,Gombak,Taman Selasih Fasa 1,6.0,32,223,0,2010,28.866666666666664,1.657142857142857,142.685,7
2010,34,JOHOR,MBJB,Kg Melayu Majidee,13.0,66,121,0,2010,29.45,1.65,,7
2010,34,JOHOR,MBJB,Apartment Sri Wangi,6.0,44,121,0,2010,29.45,1.65,,7
2010,34,JOHOR,MBJB,Kg Dato Sulaiman Menteri,7.0,44,121,0,2010,29.45,1.65,,7
2010,34,JOHOR,MBJB,Taman Suria,9.0,38,121,0,2010,29.45,1.65,,7
2010,34,JOHOR,MBJB,Taman Cempaka,13.0,53,121,0,2010,29.45,1.65,,7
2010,34,SARAWAK,Sibu,Jalan Hua Kiew,15.0,61,102,1,2010,-8.149999999999995,1.5959183673469388,128.46,7
2010,34,SARAWAK,Sibu,"Tuong Aik Shipyard,Sg Bidut",11.0,31,102,1,2010,-8.149999999999995,1.5959183673469388,128.46,7
2010,34,WPKL/PUTRAJAYA,Klang Lama,Taman Oug Jalan Hujan Emas 8 & 9 Jalan Hujan Gerimis 1&2,11.0,47,75,0,2010,-28.5,1.542857142857143,,7
2010,34,WPKL/PUTRAJAYA,Setapak,Genting Court Kondo,13.0,43,75,0,2010,-28.5,1.542857142857143,,7
2010,34,WPKL/PUTRAJAYA,Cheras,Flat Sri Kota,6.0,30,75,0,2010,-28.5,1.542857142857143,,7
2010,34,KELANTAN,Kota Bharu,Lorong Merican,22.0,49,257,0,2010,-26.0,1.45,,7
2010,34,KELANTAN,Pasir Mas,Kg Rasal,9.0,34,257,0,2010,-26.0,1.45,,7
2010,35,SELANGOR,Gombak,Kg Changkat,54.0,137,236,0,2010,30.1,1.5285714285714285,142.34500000000003,7
2010,35,SELANGOR,MPKJ,Taman Kajang Mewah,8.0,53,236,0,2010,30.1,1.5285714285714285,142.34500000000003,7
2010,35,SELANGOR,MPS,Bandartasik Puteri Fasa 7,10.0,41,236,0,2010,30.1,1.5285714285714285,142.34500000000003,7
2010,35,SELANGOR,MPSJ,Bt 13 (Kg Kenangan),7.0,32,236,0,2010,30.1,1.5285714285714285,142.34500000000003,7
2010,35,JOHOR,MBJB,Kg Melayu Majidee,15.0,73,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,JOHOR,MBJB,Apartment Sri Wangi,6.0,51,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,JOHOR,MBJB,Kg Dato Sulaiman Menteri,8.0,51,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,JOHOR,MBJB,Taman Suria,11.0,45,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,JOHOR,MBJB,Taman Cempaka,14.0,60,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,JOHOR,MBJB,Taman Munsyi Ibrahim Jalan Dian,7.0,33,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,JOHOR,MPPG,Flat Taman Cendana,6.0,36,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,JOHOR,MBJBT,Taman Johor Jaya Jalan Teratai,8.0,71,149,1,2010,-13.84999999999999,1.4857142857142858,,7
2010,35,MELAKA,Melaka Tengah,Taman Melaka Baru Fasa 1,13.0,32,43,0,2010,48.6,1.7714285714285716,,7
2010,35,MELAKA,Melaka Tengah,Taman Air Keroh Height,13.0,32,43,0,2010,48.6,1.7714285714285716,,7
2010,35,MELAKA,Melaka Tengah,Kg Lapan Tengkera,23.0,32,43,0,2010,48.6,1.7714285714285716,,7
2010,35,MELAKA,Melaka Tengah,Taman Kota Laksamana S1,7.0,31,43,0,2010,48.6,1.7714285714285716,,7
2010,35,SARAWAK,Sibu,"Tuong Aik Shipyard,Sg Bidut",13.0,39,77,0,2010,90.675,1.6326530612244898,102.13,7
2010,35,WPKL/PUTRAJAYA,Klang Lama,Taman Oug Jalan Hujan Emas 8 & 9 Jalan Hujan Gerimis 1&2,11.0,54,51,0,2010,88.5,1.4714285714285715,,7
2010,35,WPKL/PUTRAJAYA,Setapak,Genting Court Kondo,15.0,50,51,0,2010,88.5,1.4714285714285715,,7
2010,35,WPKL/PUTRAJAYA,Cheras,Desa Tasik Polis,6.0,31,51,0,2010,88.5,1.4714285714285715,,7
2010,35,KELANTAN,Kota Bharu,Lorong Merican,27.0,56,307,0,2010,-3.0999999999999983,1.2785714285714285,,7
2010,35,KELANTAN,Kota Bharu,Cabang 3 Pengkalan Chepa,8.0,33,307,0,2010,-3.0999999999999983,1.2785714285714285,,7
2010,35,TERENGGANU,K.Terengganu,Kg Gong Penaga,9.0,30,42,0,2010,62.2,1.535714285714286,,7
2010,35,TERENGGANU,K.Terengganu,Kg Gong Penaga,9.0,30,42,0,2010,44.00000000000001,,,7
2010,36,SELANGOR,Gombak,Kg. Changkat,55.0,144,186,0,2010,65.76666666666668,1.1857142857142855,124.92000000000002,7
2010,36,SELANGOR,MPSJ,"Kg.Tengah 4, Gombak, Setapak",11.0,34,186,0,2010,65.76666666666668,1.1857142857142855,124.92000000000002,7
2010,36,SELANGOR,Gombak,Taman Sri Gombak  Fasa 7,6.0,33,186,0,2010,65.76666666666668,1.1857142857142855,124.92000000000002,7
2010,36,SELANGOR,Gombak,Taman Sri Gombak  Fasa 4,6.0,32,186,0,2010,65.76666666666668,1.1857142857142855,124.92000000000002,7
2010,36,SELANGOR,MPS,Bandartasik Puteri Fasa 7,12.0,48,186,0,2010,65.76666666666668,1.1857142857142855,124.92000000000002,7
2010,36,SARAWAK,Sibu,"Tuong Aik Shipyard,Sg Bidut",13.0,45,67,0,2010,101.5125,1.5795918367346942,119.23,7
2010,36,KELANTAN,Kota Bharu,Lorong Merican,28.0,63,214,0,2010,-5.099999999999997,1.2714285714285716,,7
2010,36,KELANTAN,Kota Bharu,"Cabang 3, Pengkalan Chepa",8.0,40,214,0,2010,-5.099999999999997,1.2714285714285716,,7
2010,36,JOHOR,MBJB,Kg. Melayu Majidee,17.0,80,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MBJB,Kg. Dato Sulaiman Menteri,9.0,58,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MBJB,Taman Suria,11.0,52,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MBJB,Taman Cempaka,18.0,67,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MBJB,"Taman Munsyi Ibrahim, Jln. Dian",7.0,40,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MPPG,Flat Taman Cendana,7.0,43,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MBJBT,"Taman. Johor Jaya, Jln. Teratai",8.0,79,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MPPG,"Taman Scientex, Jln. Kijang",5.0,56,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MBJB,Apartment Sri Wangi,8.0,58,114,0,2010,16.35,1.3,,7
2010,36,JOHOR,MPPG,Taman Mawar,9.0,32,114,0,2010,16.35,1.3,,7
2010,36,WPKL/PUTRAJAYA,Cheras,Desa Tasik Polis,8.0,38,55,0,2010,376.0,1.7571428571428571,,7
2010,36,WPKL/PUTRAJAYA,Zon Setapak,Villa Wangsa Mas Kondo,4.0,30,55,0,2010,376.0,1.7571428571428571,,7
2010,36,WPKL/PUTRAJAYA,Zon Setapak,Genting Court Condo,16.0,57,55,0,2010,376.0,1.7571428571428571,,7
2010,36,MELAKA,Melaka Tengah,Taman Air Keroh Height,14.0,39,36,0,2010,2.6,1.557142857142857,,7
2010,36,MELAKA,Melaka Tengah,Kg. Lapan Tengkera,25.0,39,36,0,2010,2.6,1.557142857142857,,7
2010,36,MELAKA,Melaka Tengah,Taman Kota Laksamana S.1,9.0,38,36,0,2010,2.6,1.557142857142857,,7
2010,36,MELAKA,Melaka Tengah,Taman Melaka Baru Fasa 1,14.0,39,36,0,2010,2.6,1.557142857142857,,7
2010,36,MELAKA,Melaka Tengah,Taman Sinn Ujong Pasir,16.0,30,36,0,2010,2.6,1.557142857142857,,7
2010,36,TERENGGANU,KKM,"Kg. Simpang 4, Chendering",32.0,35,57,1,2010,14.8,1.5642857142857145,,7
2010,36,TERENGGANU,KKM,"Kg. Simpang 4, Chendering",32.0,35,57,1,2010,10.9,,,7
2010,36,PULAU PINANG,KKM,"Flat  Hanna, Sungai Dua",31.0,30,54,0,2010,-66.39999999999999,1.842857142857143,123.57,7
2010,37,SELANGOR,Gombak,Kg Changkat,55.0,151,150,1,2010,28.200000000000006,1.3333333333333333,140.91,7
2010,37,SELANGOR,MPS,Bandartasik Puteri Fasa 7,12.0,55,150,1,2010,28.200000000000006,1.3333333333333333,140.91,7
2010,37,SELANGOR,Gombak,Taman Sri Gombak  Fasa 7,6.0,40,150,1,2010,28.200000000000006,1.3333333333333333,140.91,7
2010,37,SELANGOR,MPS,Taman Rawang Perdana Fasa 5,7.0,36,150,1,2010,28.200000000000006,1.3333333333333333,140.91,7
2010,37,SELANGOR,Gombak,Taman Selayang Bahagia,8.0,36,150,1,2010,28.200000000000006,1.3333333333333333,140.91,7
2010,37,JOHOR,MBJB,Kg Melayu Majidee,18.0,87,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,JOHOR,MBJB,Kg Dato Sulaiman Menteri,9.0,65,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,JOHOR,MBJB,Taman Cempaka,19.0,75,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,JOHOR,MBJB,Taman Munsyi Ibrahim Jln Dian,9.0,47,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,JOHOR,MPPG,Flat Taman Cendana,10.0,50,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,JOHOR,MBJBT,Taman Johor Jaya Jln Teratai,10.0,85,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,JOHOR,MPPG,Taman Mawar,9.0,39,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,JOHOR,MBJB,Apartment Sri Wangi,8.0,65,107,0,2010,2.700000000000001,1.3964285714285716,,7
2010,37,MELAKA,Melaka Tengah,Taman Melaka Baru Fasa 1,15.0,46,46,0,2010,-11.099999999999996,1.714285714285714,,7
2010,37,MELAKA,Melaka Tengah,Taman Air Keroh Height,14.0,46,46,0,2010,-11.099999999999996,1.714285714285714,,7
2010,37,MELAKA,Melaka Tengah,Kg. Lapan Tengkera,26.0,46,46,0,2010,-11.099999999999996,1.714285714285714,,7
2010,37,MELAKA,Melaka Tengah,Taman Kota Laksamana S.1,9.0,45,46,0,2010,-11.099999999999996,1.714285714285714,,7
2010,37,MELAKA,Melaka Tengah,Taman Kesidang Seksyen 1/Kg 8,23.0,31,46,0,2010,-11.099999999999996,1.714285714285714,,7
2010,37,MELAKA,Melaka Tengah,Taman Kenanga Seksyen1,24.0,36,46,0,2010,-11.099999999999996,1.714285714285714,,7
2010,37,SARAWAK,Sibu,"Tuong Aik Shipyard,Sg Bidut",14.0,52,56,0,2010,43.1625,1.5265306122448978,124.52,7
2010,37,SARAWAK,Sibu,Lorong Belian,7.0,31,56,0,2010,43.1625,1.5265306122448978,124.52,7
2010,37,WPKL/PUTRAJAYA,Setapak,Genting Court Kondo,16.0,64,39,0,2010,119.2,1.5571428571428572,,7
2010,37,WPKL/PUTRAJAYA,Cheras,Desa Tasik Polis,9.0,45,39,0,2010,119.2,1.5571428571428572,,7
2010,37,WPKL/PUTRAJAYA,Klang Lama,Taman Sri Petaling (Endah Villa Condo),6.0,36,39,0,2010,119.2,1.5571428571428572,,7
2010,37,KELANTAN,Kota Bharu,Lorong Merican,28.0,70,169,0,2010,58.10000000000001,1.4785714285714284,,7
2010,37,KELANTAN,Kota Bharu,Kg Kok Pasir,34.0,32,169,0,2010,58.10000000000001,1.4785714285714284,,7
2010,37,KELANTAN,Kota Bharu,Taman Idaman,8.0,31,169,0,2010,58.10000000000001,1.4785714285714284,,7
2010,37,KELANTAN,Kota Bharu,Taman Desa Kemumin,8.0,31,169,0,2010,58.10000000000001,1.4785714285714284,,7
2010,37,KELANTAN,Kota Bharu,Kg Batu 3 Jln Kuala Krai,7.0,32,169,0,2010,58.10000000000001,1.4785714285714284,,7
2010,37,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,36.0,42,38,0,2010,17.500000000000007,1.7642857142857145,,7
2010,37,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,36.0,42,38,0,2010,11.2,,,7
2010,37,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,8.0,30,38,0,2010,17.500000000000007,1.7642857142857145,,7
2010,37,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,8.0,30,38,0,2010,11.2,,,7
2010,37,PULAU PINANG,Timur Laut,"Flat Hamna,Sg Dua",39.0,37,69,1,2010,-13.899999999999995,1.9642857142857144,141.63,7
2010,38,SELANGOR,Gombak,Taman Selayang Bahagia,9.0,43,242,0,2010,65.3,1.2,115.065,7
2010,38,SELANGOR,MPS,Taman Rawang Perdana Fasa 5,7.0,43,242,0,2010,65.3,1.2,115.065,7
2010,38,SELANGOR,Hulu Langat,Taman Shah Jaya,5.0,36,242,0,2010,65.3,1.2,115.065,7
2010,38,SELANGOR,Gombak,Taman Pinggiran Bt Caves Z2,13.0,34,242,0,2010,65.3,1.2,115.065,7
2010,38,SELANGOR,Gombak,Taman Sri Gombak Fasa 9,8.0,31,242,0,2010,65.3,1.2,115.065,7
2010,38,SELANGOR,Hulu Langat,Taman Zamrud,5.0,30,242,0,2010,65.3,1.2,115.065,7
2010,38,SELANGOR,Gombak,Kg Selayang Indah,5.0,30,242,0,2010,65.3,1.2,115.065,7
2010,38,JOHOR,MBJB,Kg Melayu Majidee,19.0,94,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MBJB,Taman Cempaka,20.0,82,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MBJB,Taman Munsyi Ibrahim Jln Dian,9.0,54,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MPPG,Flat Taman Cendana,18.0,57,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MBJBT,Taman Johor Jaya Jln Teratai,10.0,92,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MPPG,Taman Mawar,10.0,46,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MPPG,Taman Air Biru Jln Jati,4.0,36,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MPJBT,Taman Putri Wangsa Jln Beladau 33.43,6.0,31,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MBJB,Apartment Sri Wangi,10.0,72,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MPJBT,Taman Putri Wangsa Jln Badik,9.0,32,137,1,2010,48.15,1.2928571428571431,,7
2010,38,JOHOR,MPPG,Taman Scientex Jln Kijang,6.0,70,137,1,2010,48.15,1.2928571428571431,,7
2010,38,MELAKA,Melaka Tengah,Taman Melaka Baru Fasa 1,16.0,53,62,0,2010,30.4,1.6714285714285713,,7
2010,38,MELAKA,Melaka Tengah,Kg. Lapan Tengkera,29.0,53,62,0,2010,30.4,1.6714285714285713,,7
2010,38,MELAKA,Melaka Tengah,Taman Kesidang Sek.1/Kg 8,23.0,38,62,0,2010,30.4,1.6714285714285713,,7
2010,38,MELAKA,Melaka Tengah,Taman Kenanga Sek.1,25.0,43,62,0,2010,30.4,1.6714285714285713,,7
2010,38,SARAWAK,Sibu,"Tuong Aik Shipyard,Sg Bidut",14.0,59,66,0,2010,78.6125,1.4530612244897958,100.27,7
2010,38,WPKL/PUTRAJAYA,Cheras,Desa Tasik Polis,10.0,52,53,1,2010,75.2,1.7285714285714289,,7
2010,38,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,4.0,31,53,1,2010,75.2,1.7285714285714289,,7
2010,38,WPKL/PUTRAJAYA,Kepong,"Kepong Baru (Jln Bangau,Jln Kelicap, Jln Helang,Jln Bungur)",4.0,30,53,1,2010,75.2,1.7285714285714289,,7
2010,38,KELANTAN,Kota Bharu,Kg Kok Pasir,34.0,39,163,2,2010,-14.299999999999995,1.1071428571428568,,7
2010,38,KELANTAN,Kota Bharu,Taman Desa Kemumin,8.0,38,163,2,2010,-14.299999999999995,1.1071428571428568,,7
2010,38,KELANTAN,Kota Bharu,Taman Guru,11.0,33,163,2,2010,-14.299999999999995,1.1071428571428568,,7
2010,38,KELANTAN,Kota Bharu,"Kuarters Penjara, Pengkalan Chepa.",4.0,30,163,2,2010,-14.299999999999995,1.1071428571428568,,7
2010,38,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,40.0,49,47,0,2010,-8.749999999999998,1.65,,7
2010,38,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,40.0,49,47,0,2010,4.6000000000000005,,,7
2010,38,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,16.0,37,47,0,2010,-8.749999999999998,1.65,,7
2010,38,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,16.0,37,47,0,2010,4.6000000000000005,,,7
2010,38,PULAU PINANG,Timur Laut,"Flat Hamna,Sg Dua",39.0,44,51,1,2010,27.46666666666667,1.8571428571428568,126.02,7
2010,38,PERLIS,Kangar,Taman Singgahsana,7.0,35,5,0,2010,56.8,0.6428571428571429,,7
2010,39,SELANGOR,Gombak,Taman Selayang Bahagia,9.0,50,190,1,2010,92.93333333333332,1.2047619047619047,119.325,7
2010,39,SELANGOR,Hulu Langat,Taman Shah Jaya,7.0,43,190,1,2010,92.93333333333332,1.2047619047619047,119.325,7
2010,39,SELANGOR,Gombak,Taman Pinggiran Bt Caves Z2,14.0,41,190,1,2010,92.93333333333332,1.2047619047619047,119.325,7
2010,39,SELANGOR,Gombak,Taman Sri Gombak Fasa 9,9.0,38,190,1,2010,92.93333333333332,1.2047619047619047,119.325,7
2010,39,SELANGOR,Hulu Langat,Taman Zamrud,6.0,37,190,1,2010,92.93333333333332,1.2047619047619047,119.325,7
2010,39,SELANGOR,Gombak,Kg Selayang Indah,7.0,37,190,1,2010,92.93333333333332,1.2047619047619047,119.325,7
2010,39,SELANGOR,Hulu Langat,Apartment Intana Ria Seksyen 7   Bandar Baru Bangi,11.0,31,190,1,2010,92.93333333333332,1.2047619047619047,119.325,7
2010,39,JOHOR,MBJB,Kg Melayu Majidee,20.0,101,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MBJB,Taman Cempaka,22.0,89,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MPPG,Flat Taman Cendana,21.0,64,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MPPG,Taman Mawar,12.0,53,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MPJBT,Taman Putri Wangsa Jln Beladau 33.43,7.0,38,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MBJB,Apartment Sri Wangi,11.0,79,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MPJBT,Taman Putri Wangsa Jln Badik,10.0,39,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MBJB,Kawasan Industri Tampoi.,11.0,36,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MPPG,Taman Scientex Jln Kijang,7.0,77,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MPPG,"Taman Scientex, Jln. Helang",13.0,32,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MBJB,"Taman Rinting, Jln. Balau",11.0,33,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,JOHOR,MPJBT,Taman Bkt Jaya Jln Denai,6.0,30,118,0,2010,19.475000000000005,1.3571428571428572,,7
2010,39,MELAKA,Melaka Tengah,Kg. Lapan Tengkera,30.0,60,63,1,2010,46.8,1.8,,7
2010,39,MELAKA,Melaka Tengah,Taman Kenanga Sek.1,26.0,50,63,1,2010,46.8,1.8,,7
2010,39,MELAKA,Melaka Tengah,Kg Limbungan,13.0,34,63,1,2010,46.8,1.8,,7
2010,39,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,4.0,38,69,0,2010,224.6,2.2285714285714286,,7
2010,39,WPKL/PUTRAJAYA,Kepong,"Kepong Baru (Jln Bangau,Jln Kelicap, Jln Helang,Jln Bungur)",5.0,37,69,0,2010,224.6,2.2285714285714286,,7
2010,39,KELANTAN,Kota Bharu,Taman Desa Kemumin,8.0,45,132,0,2010,49.55,1.3142857142857145,,7
2010,39,KELANTAN,Kota Bharu,Taman Uda Murni,10.0,33,132,0,2010,49.55,1.3142857142857145,,7
2010,39,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,43.0,56,64,1,2010,15.050000000000002,1.7285714285714284,,7
2010,39,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,43.0,56,64,1,2010,30.8,,,7
2010,39,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,26.0,44,64,1,2010,15.050000000000002,1.7285714285714284,,7
2010,39,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,26.0,44,64,1,2010,30.8,,,7
2010,39,TERENGGANU,K.Terengganu,Kg Gong Pak Maseh,15.0,36,64,1,2010,15.050000000000002,1.7285714285714284,,7
2010,39,TERENGGANU,K.Terengganu,Kg Gong Pak Maseh,15.0,36,64,1,2010,30.8,,,7
2010,39,PULAU PINANG,Timur Laut,"Flat Hamna,Sg Dua",39.0,51,62,0,2010,95.23333333333332,1.8000000000000005,140.25,7
2010,39,PERLIS,Kangar,Taman Singgahsana,8.0,42,7,0,2010,67.60000000000001,0.21428571428571425,,7
2010,40,SELANGOR,Hulu Langat,Taman Shah Jaya,7.0,50,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Gombak,Taman Pinggiran Bt Caves Z2,14.0,48,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Gombak,Taman Sri Gombak Fasa 9,11.0,45,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Hulu Langat,Taman Zamrud,6.0,44,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Gombak,Kg Selayang Indah,7.0,44,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Hulu Langat,Apartment Intana Ria Seksyen 7   Bandar Baru Bangi,13.0,38,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Gombak,Selayang Baru K4,7.0,35,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Hulu Langat,Jln Selamat  Kg Sg Ramal Dalam,13.0,35,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,SELANGOR,Gombak,Taman Greenwood,6.0,32,181,0,2010,4.366666666666665,1.414285714285714,123.645,7
2010,40,JOHOR,MBJB,Kg Melayu Majidee,22.0,108,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MBJB,Taman Cempaka,25.0,96,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPPG,Flat Taman Cendana,24.0,71,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPPG,Taman Mawar,13.0,60,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MBJB,Apartment Sri Wangi,12.0,86,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPJBT,Taman Putri Wangsa Jln Beladau 33.43,7.0,45,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPJBT,Taman Putri Wangsa Jln Badik,10.0,46,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MBJB,Kawasan Industri Tampoi.,11.0,43,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPPG,Taman Scientex Jln Kijang,7.0,84,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPPG,"Taman Scientex, Jln. Helang",17.0,39,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MBJB,"Taman Rinting, Jln. Balau",12.0,40,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPJBT,Taman Bkt Jaya Jln Denai,7.0,37,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,Kluang,Yap Tau Sah,14.0,36,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,Kluang,Taman Intan,15.0,33,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MBJB,Kg Stulang Baru,9.0,36,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,JOHOR,MPJBT,Taman Mesra,5.0,31,151,0,2010,1.6000000000000023,1.2785714285714285,,7
2010,40,MELAKA,Melaka Tengah,Kg. Lapan Tengkera,31.0,67,66,0,2010,-30.5,1.7857142857142858,,7
2010,40,MELAKA,Melaka Tengah,Taman Kenanga Seksyen1,26.0,57,66,0,2010,-30.5,1.7857142857142858,,7
2010,40,MELAKA,Melaka Tengah,Kg Limbungan,13.0,41,66,0,2010,-30.5,1.7857142857142858,,7
2010,40,WPKL/PUTRAJAYA,Kepong,"Kepong Baru (Jln Bangau,Jln Kelicap, Jln Helang,Jln Bungur)",5.0,44,52,0,2010,79.60000000000002,2.9,,7
2010,40,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,43.0,63,99,0,2010,-6.499999999999992,1.55,,7
2010,40,TERENGGANU,K.Terengganu,Kg Simpang 4 Chendering,43.0,63,99,0,2010,6.0,,,7
2010,40,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,29.0,51,99,0,2010,-6.499999999999992,1.55,,7
2010,40,TERENGGANU,K.Terengganu,Flat Polis Padang Hiliran,29.0,51,99,0,2010,6.0,,,7
2010,40,TERENGGANU,K.Terengganu,Kg Gong Pak Maseh,15.0,43,99,0,2010,-6.499999999999992,1.55,,7
