state,iso_year,week,year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
Penang,2010,40,2010,-19.133333333333333,2.1071428571428568,124.27,7
Penang,2010,41,2010,23.86666666666667,1.8142857142857143,127.75,7
Penang,2010,42,2010,11.166666666666666,2.185714285714286,130.12,7
Penang,2010,43,2010,12.466666666666667,2.15,97.89,7
Penang,2010,44,2010,37.0,1.864285714285714,98.55999999999999,7
Penang,2010,45,2010,53.93333333333333,2.0000000000000004,124.69999999999999,7
Penang,2010,46,2010,132.53333333333333,1.942857142857143,55.34,7
Penang,2010,47,2010,21.46666666666667,1.921428571428572,-7.770000000000001,7
Penang,2010,48,2010,-0.06666666666666288,2.0000000000000004,-7.770000000000001,7
Penang,2010,49,2010,72.93333333333334,1.6357142857142857,-7.770000000000001,7
Penang,2010,50,2010,37.96666666666667,1.4785714285714284,-7.770000000000001,7
Penang,2010,51,2010,-4.533333333333332,1.9357142857142853,-7.770000000000001,7
Penang,2010,52,2010,-16.43333333333333,1.9357142857142855,-7.770000000000001,7
Penang,2011,1,2011,-12.66666666666666,2.192857142857143,-7.770000000000001,7
Penang,2011,2,2011,-22.099999999999998,2.0571428571428574,-7.770000000000001,7
Penang,2011,3,2011,3.533333333333333,2.214285714285714,-7.770000000000001,7
Penang,2011,4,2011,-10.666666666666664,2.4357142857142855,-7.770000000000001,7
Penang,2011,5,2011,0.0,2.1928571428571426,-7.770000000000001,7
Penang,2011,6,2011,11.6,1.9571428571428573,-7.770000000000001,7
Penang,2011,7,2011,-19.03333333333333,2.0928571428571425,-7.770000000000001,7
Penang,2011,8,2011,-42.9,2.3999999999999995,-7.770000000000001,7
Penang,2011,9,2011,16.2,2.1714285714285713,-7.770000000000001,7
Penang,2011,10,2011,13.666666666666675,1.8714285714285714,-7.770000000000001,7
Penang,2011,11,2011,33.00000000000001,2.0357142857142856,-7.770000000000001,7
Penang,2011,12,2011,184.09999999999997,1.792857142857143,-7.770000000000001,7
Penang,2011,13,2011,61.56666666666666,1.7142857142857146,-7.770000000000001,7
Penang,2011,14,2011,-19.333333333333336,2.1214285714285714,-7.770000000000001,7
Penang,2011,15,2011,-25.099999999999998,2.014285714285714,-7.770000000000001,7
Penang,2011,16,2011,-9.799999999999995,2.1285714285714286,130.01000000000002,7
Penang,2011,17,2011,120.66666666666667,1.8714285714285717,129.12,7
Penang,2011,18,2011,42.33333333333334,1.8428571428571432,136.05,7
Penang,2011,19,2011,77.66666666666666,1.5285714285714287,110.68,7
Penang,2011,20,2011,28.46666666666666,1.785714285714286,135.83,7
Penang,2011,21,2011,-26.03333333333333,1.5499999999999996,120.72,7
Penang,2011,22,2011,4.66666666666667,1.7785714285714287,128.67999999999998,7
Penang,2011,23,2011,-27.166666666666668,1.657142857142857,107.5,7
Penang,2011,24,2011,19.8,1.7642857142857145,129.21,7
Penang,2011,25,2011,-5.799999999999999,1.9000000000000001,128.42000000000002,7
Penang,2011,26,2011,0.06666666666667087,2.335714285714286,131.69,7
Penang,2011,27,2011,0.9000000000000021,1.7785714285714285,136.91000000000003,7
Penang,2011,28,2011,25.500000000000007,1.542857142857143,124.44,7
Penang,2011,29,2011,-17.53333333333333,2.178571428571428,141.47,7
Penang,2011,30,2011,-24.699999999999996,2.0357142857142856,122.21,7
Penang,2011,31,2011,8.133333333333333,2.3642857142857143,156.56,7
Penang,2011,32,2011,7.933333333333334,1.9428571428571428,127.48,7
Penang,2011,33,2011,-1.4333333333333282,2.064285714285714,130.15,7
Penang,2011,34,2011,158.33333333333337,1.7214285714285715,89.37,7
Penang,2011,35,2011,3.4,1.8428571428571432,132.02,7
Penang,2011,36,2011,78.93333333333335,1.7785714285714285,106.48000000000002,7
Penang,2011,37,2011,53.03333333333333,1.6642857142857141,106.49,7
Penang,2011,38,2011,7.300000000000002,1.6714285714285713,123.77,7
Penang,2011,39,2011,122.93333333333334,1.6999999999999997,113.81,7
Penang,2011,40,2011,121.83333333333334,1.8571428571428572,123.64,7
Penang,2011,41,2011,0.7333333333333316,1.8928571428571428,133.04000000000002,7
Penang,2011,42,2011,144.89999999999998,1.7071428571428573,138.5,7
Penang,2011,43,2011,110.93333333333334,1.7071428571428573,135.55,7
Penang,2011,44,2011,87.60000000000001,1.5642857142857145,104.91,7
Penang,2011,45,2011,23.400000000000006,1.635714285714286,109.30999999999999,7
Penang,2011,46,2011,11.533333333333335,1.9214285714285713,134.01,7
Penang,2011,47,2011,-65.13333333333334,2.1357142857142857,111.16,7
Penang,2011,48,2011,67.50000000000001,1.992857142857143,127.08000000000001,7
Penang,2011,49,2011,-16.700000000000003,1.9785714285714284,116.83999999999997,7
Penang,2011,50,2011,23.433333333333337,2.6928571428571426,125.37,7
Penang,2011,51,2011,-11.599999999999998,2.4928571428571433,108.77000000000001,7
Penang,2011,52,2011,-10.666666666666664,1.9785714285714282,115.93,7
Penang,2012,1,2012,2.066666666666667,2.5571428571428574,155.1,7
Penang,2012,2,2012,1.0333333333333334,2.45,97.02,7
Penang,2012,3,2012,-45.3,1.6857142857142855,118.25,7
Penang,2012,4,2012,-9.7,2.4285714285714284,152.55999999999997,7
Penang,2012,5,2012,32.23333333333333,2.057142857142857,141.31,7
Penang,2012,6,2012,13.966666666666667,2.2857142857142856,171.14,7
Penang,2012,7,2012,99.4,2.0214285714285714,142.53,7
Penang,2012,8,2012,-10.799999999999999,1.7785714285714285,149.11999999999998,7
Penang,2012,9,2012,109.29999999999998,1.957142857142857,139.67,7
Penang,2012,10,2012,100.83333333333334,1.757142857142857,121.49000000000001,7
Penang,2012,11,2012,-17.333333333333332,1.8571428571428572,149.67,7
Penang,2012,12,2012,-17.733333333333334,1.9785714285714284,135.74,7
Penang,2012,13,2012,2.1333333333333275,1.95,135.29,7
Penang,2012,14,2012,8.500000000000002,1.9714285714285715,153.5,7
Penang,2012,15,2012,40.33333333333334,2.0928571428571425,150.01,7
Penang,2012,16,2012,10.533333333333337,1.8642857142857143,149.89,7
Penang,2012,17,2012,45.7,1.707142857142857,131.2,7
Penang,2012,18,2012,35.46666666666667,1.657142857142857,118.75,7
Penang,2012,19,2012,45.63333333333334,1.8214285714285714,128.12,7
Penang,2012,20,2012,18.233333333333334,1.5642857142857145,133.98000000000002,7
Penang,2012,21,2012,16.900000000000002,2.0714285714285716,143.10000000000002,7
Penang,2012,22,2012,41.266666666666666,1.8357142857142854,117.91,7
Penang,2012,23,2012,42.36666666666667,1.907142857142857,126.83,7
Penang,2012,24,2012,0.0,1.8499999999999999,156.50000000000003,7
Penang,2012,25,2012,-11.033333333333333,1.842857142857143,143.57,7
Penang,2012,26,2012,-6.299999999999998,1.9071428571428573,136.6,7
Penang,2012,27,2012,62.966666666666676,1.8142857142857145,78.48,7
Penang,2012,28,2012,3.400000000000002,2.25,-7.770000000000001,7
Penang,2012,29,2012,-8.666666666666666,2.1357142857142857,-7.770000000000001,7
Penang,2012,30,2012,4.7666666666666675,2.1714285714285717,96.79,7
Penang,2012,31,2012,39.86666666666667,1.9357142857142853,127.22,7
Penang,2012,32,2012,-21.266666666666666,2.2928571428571423,99.85000000000001,7
Penang,2012,33,2012,-10.933333333333334,2.0357142857142856,135.73999999999998,7
Penang,2012,34,2012,37.96666666666667,2.064285714285714,124.75999999999999,7
Penang,2012,35,2012,38.06666666666668,2.1357142857142857,145.65,7
Penang,2012,36,2012,67.53333333333333,1.9928571428571427,109.64999999999999,7
Penang,2012,37,2012,43.366666666666674,1.942857142857143,115.7,7
Penang,2012,38,2012,-22.33333333333333,1.8428571428571427,120.95000000000002,7
Penang,2012,39,2012,95.43333333333335,1.7714285714285716,96.19999999999999,7
Penang,2012,40,2012,39.9,1.6857142857142862,98.92999999999998,7
Penang,2012,41,2012,52.366666666666674,2.0571428571428574,116.17,7
Penang,2012,42,2012,47.166666666666664,1.7785714285714287,122.14000000000001,7
Penang,2012,43,2012,3.9000000000000012,1.8571428571428572,127.45000000000002,7
Penang,2012,44,2012,87.69999999999999,1.864285714285714,121.16,7
Penang,2012,45,2012,14.433333333333337,1.707142857142857,102.57,7
Penang,2012,46,2012,11.066666666666668,1.8428571428571432,136.98,7
Penang,2012,47,2012,50.600000000000016,1.9499999999999997,110.42,7
Penang,2012,48,2012,53.33333333333333,1.8499999999999999,126.50999999999999,7
Penang,2012,49,2012,-36.266666666666666,1.9000000000000001,133.4,7
Penang,2012,50,2012,41.333333333333336,1.7714285714285718,121.22,7
Penang,2012,51,2012,-11.9,2.085714285714286,97.77,7
Penang,2012,52,2012,-13.899999999999999,2.457142857142857,123.00999999999999,7
Penang,2013,1,2013,-11.366666666666665,2.1714285714285717,100.14999999999999,7
Penang,2013,2,2013,-4.466666666666668,1.6214285714285714,87.17,7
Penang,2013,3,2013,7.4,2.5285714285714285,145.4,7
Penang,2013,4,2013,64.10000000000001,1.9428571428571426,128.91,7
Penang,2013,5,2013,10.066666666666666,2.435714285714286,148.39999999999998,7
Penang,2013,6,2013,30.333333333333336,2.0214285714285714,141.49,7
Penang,2013,7,2013,46.60000000000001,1.942857142857143,123.98,7
Penang,2013,8,2013,8.299999999999997,2.4785714285714286,128.34,7
Penang,2013,9,2013,-14.499999999999993,2.0785714285714287,117.2,7
Penang,2013,10,2013,-29.199999999999996,2.3714285714285714,166.58999999999997,7
Penang,2013,11,2013,9.733333333333334,2.2857142857142856,138.45000000000002,7
Penang,2013,12,2013,15.666666666666668,2.3000000000000003,158.33,7
Penang,2013,13,2013,-9.566666666666665,2.185714285714286,139.09,7
Penang,2013,14,2013,89.66666666666667,1.9928571428571427,104.09,7
Penang,2013,15,2013,19.66666666666667,1.9857142857142858,115.41999999999999,7
Penang,2013,16,2013,-4.7333333333333325,2.1142857142857143,139.04000000000002,7
Penang,2013,17,2013,-10.833333333333327,1.9785714285714289,131.13,7
Penang,2013,18,2013,6.866666666666669,2.042857142857143,127.78999999999999,7
Penang,2013,19,2013,-19.233333333333334,2.5142857142857147,138.82,7
Penang,2013,20,2013,-28.299999999999997,1.9142857142857144,134.06,7
Penang,2013,21,2013,0.2666666666666675,1.9214285714285713,81.92,7
Penang,2013,22,2013,71.26666666666668,2.1571428571428575,128.02,7
Penang,2013,23,2013,12.666666666666671,2.257142857142857,119.77999999999999,7
Penang,2013,24,2013,50.16666666666668,1.8357142857142859,111.96000000000001,7
Penang,2013,25,2013,-10.299999999999997,1.5785714285714285,138.60999999999999,7
Penang,2013,26,2013,-29.266666666666662,1.7285714285714284,123.2,7
Penang,2013,27,2013,105.6,1.8428571428571427,125.86999999999999,7
Penang,2013,28,2013,47.766666666666666,1.8285714285714287,119.28999999999999,7
Penang,2013,29,2013,-32.166666666666664,1.5142857142857145,121.79999999999998,7
Penang,2013,30,2013,-4.833333333333332,1.5,131.08,7
Penang,2013,31,2013,14.033333333333335,2.007142857142857,142.82,7
Penang,2013,32,2013,11.166666666666671,1.8785714285714286,117.62,7
Penang,2013,33,2013,89.16666666666667,1.9142857142857141,76.41,7
Penang,2013,34,2013,11.166666666666668,1.9714285714285715,96.73,7
Penang,2013,35,2013,28.366666666666667,2.0357142857142856,128.63,7
Penang,2013,36,2013,127.83333333333333,1.8785714285714283,137.39999999999998,7
Penang,2013,37,2013,122.36666666666667,1.8857142857142857,92.6,7
Penang,2013,38,2013,0.0,1.7571428571428573,137.24,7
Penang,2013,39,2013,68.13333333333333,2.007142857142857,120.03999999999999,7
Penang,2013,40,2013,87.39999999999999,1.7857142857142858,100.51,7
Penang,2013,41,2013,136.6,1.8714285714285717,119.54000000000002,7
Penang,2013,42,2013,161.83333333333331,1.8857142857142855,115.17,7
Penang,2013,43,2013,19.400000000000002,1.6999999999999997,105.28999999999999,7
Penang,2013,44,2013,17.0,2.0,145.79000000000002,7
Penang,2013,45,2013,-6.933333333333327,1.5642857142857143,119.83999999999999,7
Penang,2013,46,2013,-12.33333333333333,1.964285714285714,125.38,7
Penang,2013,47,2013,66.06666666666668,2.0071428571428567,108.07,7
Penang,2013,48,2013,4.93333333333334,2.085714285714286,115.07,7
Penang,2013,49,2013,3.266666666666667,2.192857142857143,92.07000000000001,7
Penang,2013,50,2013,-6.666666666666663,1.8142857142857143,117.88,7
Penang,2013,51,2013,-23.766666666666666,2.6714285714285713,120.38,7
Penang,2013,52,2013,-10.666666666666666,3.2642857142857147,118.17,7
Penang,2014,1,2014,-14.33333333333333,2.2214285714285715,-7.770000000000001,7
Penang,2014,2,2014,56.033333333333346,2.1357142857142857,27.38,7
Penang,2014,3,2014,-0.03333333333333144,3.3214285714285716,119.53,7
Penang,2014,4,2014,0.0,3.3071428571428574,118.25999999999999,7
Penang,2014,5,2014,-11.1,3.0214285714285714,129.92,7
Penang,2014,6,2014,0.0,2.357142857142857,130.12,7
Penang,2014,7,2014,1.0,2.6285714285714286,136.4,7
Penang,2014,8,2014,-28.766666666666666,2.5357142857142856,126.11000000000001,7
Penang,2014,9,2014,-11.1,2.6571428571428575,141.64,7
Penang,2014,10,2014,0.3333333333333333,2.557142857142857,142.23,7
Penang,2014,11,2014,19.4,2.6357142857142857,130.22000000000003,7
Penang,2014,12,2014,1.666666666666667,2.3285714285714287,131.23999999999998,7
Penang,2014,13,2014,10.500000000000002,2.4214285714285713,137.55,7
Penang,2014,14,2014,101.33333333333334,2.0428571428571427,100.45,7
Penang,2014,15,2014,20.0,1.9428571428571428,101.16,7
Penang,2014,16,2014,39.93333333333333,2.3285714285714283,123.42,7
Penang,2014,17,2014,3.8000000000000043,2.1285714285714286,115.88,7
Penang,2014,18,2014,-2.7999999999999963,1.9285714285714284,103.83000000000001,7
Penang,2014,19,2014,97.63333333333334,1.992857142857143,120.25,7
Penang,2014,20,2014,37.83333333333333,1.792857142857143,92.57999999999998,7
Penang,2014,21,2014,-21.199999999999996,1.9857142857142855,114.99,7
Penang,2014,22,2014,38.13333333333333,1.8928571428571428,100.78,7
Penang,2014,23,2014,-10.399999999999999,2.5,115.14000000000001,7
Penang,2014,24,2014,1.7666666666666675,1.842857142857143,108.69,7
Penang,2014,25,2014,0.8666666666666667,2.0285714285714285,118.54999999999998,7
Penang,2014,26,2014,52.8,1.842857142857143,113.89000000000001,7
Penang,2014,27,2014,30.066666666666666,1.8928571428571428,131.93,7
Penang,2014,28,2014,-41.133333333333326,1.5642857142857143,89.12,7
Penang,2014,29,2014,16.933333333333334,1.7714285714285716,115.45,7
Penang,2014,30,2014,3.6999999999999984,1.8714285714285717,109.96999999999998,7
Penang,2014,31,2014,-44.666666666666664,1.7142857142857142,99.82999999999998,7
Penang,2014,32,2014,37.733333333333334,2.185714285714286,106.29,7
Penang,2014,33,2014,9.0,1.992857142857143,116.59,7
Penang,2014,34,2014,46.233333333333334,1.778571428571429,101.73000000000002,7
Penang,2014,35,2014,14.933333333333339,1.6083333333333332,78.13,6
Perak,2008,1,2008,39.53333333333333,1.2944444444444445,89.21,6
Perak,2008,2,2008,46.33333333333333,1.3857142857142857,129.59,7
Perak,2008,3,2008,11.166666666666666,1.580952380952381,137.07999999999998,7
Perak,2008,4,2008,34.866666666666674,1.3714285714285717,146.08,7
Perak,2008,5,2008,60.56666666666665,1.361904761904762,125.38,7
Perak,2008,6,2008,5.166666666666666,1.561904761904762,132.81,7
Perak,2008,7,2008,-10.166666666666666,1.5428571428571427,152.95,7
Perak,2008,8,2008,-12.199999999999998,1.6904761904761905,157.26,7
Perak,2008,9,2008,11.800000000000013,1.5285714285714282,124.25,7
Perak,2008,10,2008,22.066666666666666,1.1333333333333333,117.48999999999998,7
Perak,2008,11,2008,46.49999999999999,1.3666666666666667,140.73,7
Perak,2008,12,2008,83.86666666666666,1.3666666666666667,122.77000000000001,7
Perak,2008,13,2008,50.00000000000001,1.5285714285714287,140.47,7
Perak,2008,14,2008,52.33333333333332,1.5,128.89,7
Perak,2008,15,2008,16.53333333333333,1.4666666666666666,133.25999999999996,7
Perak,2008,16,2008,-6.899999999999988,1.4761904761904763,134.43,7
Perak,2008,17,2008,31.733333333333334,1.2380952380952384,125.66,7
Perak,2008,18,2008,-2.333333333333331,1.3761904761904764,127.44,7
Perak,2008,19,2008,-18.63333333333333,1.2523809523809522,117.14,7
Perak,2008,20,2008,-18.533333333333335,1.157142857142857,129.08999999999997,7
Perak,2008,21,2008,10.433333333333337,1.4,118.66999999999999,7
Perak,2008,22,2008,-10.733333333333333,1.3095238095238095,120.34,7
Perak,2008,23,2008,24.900000000000006,1.319047619047619,120.68,7
Perak,2008,24,2008,25.833333333333336,1.0952380952380953,130.29,7
Perak,2008,25,2008,42.13333333333333,1.261904761904762,122.14999999999999,7
Perak,2008,26,2008,52.03333333333333,1.2333333333333332,110.19,7
Perak,2008,27,2008,37.166666666666664,1.3571428571428572,132.29000000000002,7
Perak,2008,28,2008,48.93333333333334,1.338095238095238,113.67,7
Perak,2008,29,2008,23.800000000000004,1.5428571428571427,124.53,7
Perak,2008,30,2008,15.433333333333328,1.2285714285714284,110.61,7
Perak,2008,31,2008,-6.433333333333333,1.461904761904762,155.39999999999998,7
Perak,2008,32,2008,-4.166666666666665,1.5142857142857142,119.07000000000001,7
Perak,2008,33,2008,34.36666666666667,1.5476190476190477,138.92999999999998,7
Perak,2008,34,2008,198.86666666666667,1.3,120.16999999999999,7
Perak,2008,35,2008,17.633333333333333,1.4761904761904763,116.49999999999999,7
Perak,2008,36,2008,67.13333333333334,1.4238095238095236,112.53999999999999,7
Perak,2008,37,2008,11.666666666666673,1.4476190476190476,113.17999999999999,7
Perak,2008,38,2008,34.43333333333334,1.2238095238095237,94.37,7
Perak,2008,39,2008,-3.499999999999999,1.4142857142857141,116.96000000000001,7
Perak,2008,40,2008,19.166666666666668,1.2952380952380953,85.5,7
Perak,2008,41,2008,84.63333333333334,1.476190476190476,130.82,7
Perak,2008,42,2008,105.86666666666667,1.3142857142857143,115.97,7
Perak,2008,43,2008,136.33333333333334,1.4761904761904763,83.95,7
Perak,2008,44,2008,43.93333333333334,1.480952380952381,70.71000000000001,7
Perak,2008,45,2008,29.1,1.319047619047619,114.13,7
Perak,2008,46,2008,38.1,1.2952380952380953,122.72999999999999,7
Perak,2008,47,2008,27.366666666666667,1.1761904761904762,109.15,7
Perak,2008,48,2008,24.400000000000006,1.1857142857142855,93.48,7
Perak,2008,49,2008,60.266666666666666,1.3666666666666667,110.83000000000001,7
Perak,2008,50,2008,28.2,1.1666666666666665,107.78999999999999,7
Perak,2008,51,2008,38.73333333333334,1.5,122.44,7
Perak,2008,52,2008,42.13333333333334,1.5476190476190477,111.93,7
Perak,2009,1,2009,91.16666666666666,1.2857142857142858,94.75000000000001,7
Perak,2009,2,2009,16.366666666666667,1.5476190476190474,133.72,7
Perak,2009,3,2009,34.56666666666666,1.638095238095238,120.62,7
Perak,2009,4,2009,35.93333333333334,1.542857142857143,104.22,7
Perak,2009,5,2009,42.86666666666667,1.3047619047619048,121.77000000000001,7
Perak,2009,6,2009,15.833333333333334,1.361904761904762,126.54,7
Perak,2009,7,2009,11.266666666666666,1.4619047619047618,136.41,7
Perak,2009,8,2009,14.533333333333333,1.4000000000000001,138.82000000000002,7
Perak,2009,9,2009,82.96666666666667,1.3142857142857143,123.77000000000001,7
Perak,2009,10,2009,15.800000000000004,1.2666666666666668,129.82,7
Perak,2009,11,2009,69.43333333333334,1.3476190476190475,130.23,7
Perak,2009,12,2009,4.433333333333334,1.1523809523809523,151.32,7
Perak,2009,13,2009,46.099999999999994,1.5238095238095237,148.66,7
Perak,2009,14,2009,40.96666666666666,1.4523809523809526,149.69000000000003,7
Perak,2009,15,2009,79.76666666666665,1.3904761904761904,124.9,7
Perak,2009,16,2009,15.433333333333339,1.0333333333333334,116.78000000000002,7
Perak,2009,17,2009,10.966666666666669,1.538095238095238,139.42,7
Perak,2009,18,2009,50.86666666666667,1.4523809523809523,109.1,7
Perak,2009,19,2009,-29.733333333333334,1.342857142857143,103.78000000000002,7
Perak,2009,20,2009,-13.799999999999997,1.2285714285714284,101.63,7
Perak,2009,21,2009,-5.233333333333333,1.1761904761904762,111.57,7
Perak,2009,22,2009,11.066666666666665,1.2714285714285716,115.16999999999999,7
Perak,2009,23,2009,-2.3666666666666654,1.261904761904762,133.59,7
Perak,2009,24,2009,6.966666666666667,1.2333333333333336,114.36,7
Perak,2009,25,2009,7.333333333333333,1.2047619047619047,109.32000000000001,7
Perak,2009,26,2009,31.066666666666674,1.3142857142857143,131.32,7
Perak,2009,27,2009,34.233333333333334,1.4333333333333333,138.12,7
Perak,2009,28,2009,32.13333333333333,1.3523809523809525,110.26,7
Perak,2009,29,2009,4.733333333333334,1.0142857142857142,98.91,7
Perak,2009,30,2009,1.8333333333333357,1.2047619047619047,137.92000000000002,7
Perak,2009,31,2009,-39.800000000000004,1.2285714285714284,94.21000000000001,7
Perak,2009,32,2009,6.433333333333337,1.3523809523809525,95.47999999999999,7
Perak,2009,33,2009,50.233333333333334,1.523809523809524,129.72000000000003,7
Perak,2009,34,2009,48.33333333333333,1.3952380952380952,127.75,7
Perak,2009,35,2009,86.00000000000001,1.4,103.54,7
Perak,2009,36,2009,-1.7333333333333343,1.1238095238095236,125.3,7
Perak,2009,37,2009,-3.866666666666666,1.0714285714285714,78.26,7
Perak,2009,38,2009,71.8,1.1999999999999997,81.15,7
Perak,2009,39,2009,-2.099999999999998,1.2142857142857142,136.49999999999997,7
Perak,2009,40,2009,66.73333333333333,1.2761904761904763,104.03,7
Perak,2009,41,2009,25.200000000000003,1.3095238095238095,125.72999999999999,7
Perak,2009,42,2009,0.5,1.2761904761904763,133.46,7
Perak,2009,43,2009,31.333333333333336,1.3761904761904762,135.58,7
Perak,2009,44,2009,76.76666666666667,1.3380952380952382,125.28,7
Perak,2009,45,2009,3.3666666666666742,1.280952380952381,103.28999999999999,7
Perak,2009,46,2009,124.63333333333333,1.2095238095238094,116.33999999999999,7
Perak,2009,47,2009,14.300000000000008,0.9047619047619048,70.0,7
Perak,2009,48,2009,28.699999999999996,0.9,115.94,7
Perak,2009,49,2009,86.50000000000001,1.0238095238095235,106.15,7
Perak,2009,50,2009,37.6,1.3666666666666667,130.39,7
Perak,2009,51,2009,39.9,1.2190476190476194,102.0,7
Perak,2009,52,2009,11.600000000000001,1.004761904761905,94.54,7
Perak,2009,53,2009,11.466666666666665,1.0476190476190477,107.8,7
Perak,2010,1,2010,41.96666666666667,1.2904761904761906,117.22000000000001,7
Perak,2010,2,2010,22.666666666666664,1.3142857142857143,134.01,7
Perak,2010,3,2010,61.766666666666666,1.080952380952381,115.75999999999999,7
Perak,2010,4,2010,31.933333333333334,1.2476190476190478,138.49,7
Perak,2010,5,2010,23.96666666666667,1.2857142857142858,135.32,7
Perak,2010,6,2010,-5.033333333333332,1.3095238095238095,143.26,7
Perak,2010,7,2010,-17.2,1.6666666666666667,150.72,7
Perak,2010,8,2010,58.86666666666667,1.4238095238095239,155.16,7
Perak,2010,9,2010,-4.966666666666667,1.7,153.74,7
Perak,2010,10,2010,14.7,1.4095238095238096,144.41,7
Perak,2010,11,2010,33.66666666666667,1.4238095238095236,163.13,7
Perak,2010,12,2010,15.333333333333336,1.385714285714286,148.41,7
Perak,2010,13,2010,95.93333333333332,1.3095238095238095,123.81,7
Perak,2010,14,2010,-22.099999999999998,1.3761904761904762,144.15,7
Perak,2010,15,2010,19.8,1.3619047619047622,117.66,7
Perak,2010,16,2010,39.733333333333334,1.157142857142857,131.23,7
Perak,2010,17,2010,69.5,1.2047619047619047,128.49,7
Perak,2010,18,2010,-1.9666666666666615,1.2666666666666668,137.3,7
Perak,2010,19,2010,52.733333333333334,1.1904761904761902,141.41,7
Perak,2010,20,2010,44.33333333333333,1.1476190476190475,120.6,7
Perak,2010,21,2010,-4.266666666666664,1.1666666666666667,141.33999999999997,7
Perak,2010,22,2010,13.866666666666664,1.2285714285714284,128.53,7
Perak,2010,23,2010,39.0,1.319047619047619,121.92000000000002,7
Perak,2010,24,2010,20.5,1.1476190476190475,126.05999999999999,7
Perak,2010,25,2010,28.866666666666674,1.1857142857142857,118.38999999999999,7
Perak,2010,26,2010,-44.33333333333333,1.3857142857142857,113.1,7
Perak,2010,27,2010,22.766666666666666,1.3,131.12,7
Perak,2010,28,2010,-11.966666666666663,1.0857142857142859,131.29,7
Perak,2010,29,2010,21.13333333333334,1.0571428571428572,132.32,7
Perak,2010,30,2010,-6.93333333333333,0.9619047619047619,115.69999999999999,7
Perak,2010,31,2010,-67.36666666666666,1.0285714285714285,121.68,7
Perak,2010,32,2010,75.53333333333333,1.319047619047619,123.33,7
Perak,2010,33,2010,46.266666666666666,1.4095238095238096,125.27000000000001,7
Perak,2010,34,2010,-8.73333333333333,1.2666666666666668,150.47,7
Perak,2010,35,2010,-20.03333333333333,1.2904761904761906,138.13,7
Perak,2010,36,2010,-10.599999999999998,1.1619047619047618,117.40999999999998,7
Perak,2010,37,2010,40.9,1.285714285714286,133.24,7
Perak,2010,38,2010,45.5,1.3333333333333335,133.5,7
Perak,2010,39,2010,4.366666666666671,1.2285714285714284,139.9,7
Perak,2010,40,2010,-27.4,1.419047619047619,128.46,7
Perak,2010,41,2010,3.666666666666667,1.1571428571428573,106.3,7
Perak,2010,42,2010,-13.399999999999999,1.4952380952380953,113.24999999999999,7
Perak,2010,43,2010,64.03333333333335,1.2523809523809522,101.94,7
Perak,2010,44,2010,18.500000000000004,1.1999999999999997,105.34,7
Perak,2010,45,2010,20.166666666666664,1.4095238095238096,110.16,7
Perak,2010,46,2010,120.4,1.3333333333333333,124.96000000000001,7
Perak,2010,47,2010,41.8,1.4380952380952383,127.86,7
Perak,2010,48,2010,65.0,1.342857142857143,95.36,7
Perak,2010,49,2010,9.833333333333336,1.4571428571428573,110.52000000000001,7
Perak,2010,50,2010,-8.399999999999995,1.3142857142857143,85.69,7
Perak,2010,51,2010,44.3,1.2238095238095237,103.64999999999999,7
Perak,2010,52,2010,31.0,1.2571428571428573,92.55000000000001,7
Perak,2011,1,2011,-1.0666666666666662,1.4285714285714286,72.65,7
Perak,2011,2,2011,34.0,1.4095238095238096,121.86000000000001,7
Perak,2011,3,2011,4.433333333333335,1.538095238095238,103.93,7
Perak,2011,4,2011,92.26666666666667,1.1,57.78999999999999,7
Perak,2011,5,2011,11.83333333333333,1.4047619047619049,128.63000000000002,7
Perak,2011,6,2011,12.266666666666667,1.476190476190476,135.86,7
Perak,2011,7,2011,52.66666666666667,1.438095238095238,141.35,7
Perak,2011,8,2011,64.26666666666667,1.5857142857142856,147.56,7
Perak,2011,9,2011,2.8666666666666707,1.476190476190476,139.56,7
Perak,2011,10,2011,50.933333333333344,1.4095238095238096,112.65,7
Perak,2011,11,2011,59.233333333333334,1.4333333333333336,132.38,7
Perak,2011,12,2011,87.46666666666668,1.2666666666666668,113.19999999999999,7
Perak,2011,13,2011,38.433333333333344,1.5,132.76,7
Perak,2011,14,2011,3.600000000000001,1.4904761904761905,137.80999999999997,7
Perak,2011,15,2011,-0.8666666666666636,1.3476190476190477,115.55,7
Perak,2011,16,2011,9.033333333333335,1.5476190476190474,127.49000000000001,7
Perak,2011,17,2011,44.43333333333334,1.3142857142857143,122.54,7
Perak,2011,18,2011,6.066666666666668,1.4952380952380955,140.35000000000002,7
Perak,2011,19,2011,-7.266666666666664,1.3714285714285714,121.99499999999998,7
Perak,2011,20,2011,23.433333333333334,1.3809523809523812,129.23999999999998,7
Perak,2011,21,2011,27.33333333333333,1.342857142857143,136.575,7
Perak,2011,22,2011,16.53333333333333,1.4,134.28,7
Perak,2011,23,2011,-13.733333333333327,1.280952380952381,117.235,7
Perak,2011,24,2011,12.8,1.3380952380952382,131.07,7
Perak,2011,25,2011,-19.5,1.4047619047619047,126.495,7
Perak,2011,26,2011,-32.9,1.5523809523809524,131.93,7
Perak,2011,27,2011,2.2666666666666666,1.380952380952381,125.78500000000001,7
